student_id,variable,value
36667,age,30
36667,county,2
36667,male,0
36667,race,5
36668,age,25
36668,county,2
36668,male,1
36668,race,5
36669,age,32
36669,county,2
36669,male,1
36669,race,5
36670,age,35
36670,county,2
36670,male,0
36670,race,5
36671,age,33
36671,county,2
36671,male,1
36671,race,5
36672,age,24
36672,county,2
36672,male,0
36672,race,5
36673,age,37
36673,county,2
36673,male,0
36673,race,5
36674,age,22
36674,county,2
36674,male,0
36674,race,5
36675,age,21
36675,county,2
36675,male,1
36675,race,5
36676,age,34
36676,county,2
36676,male,1
36676,race,5
36677,age,24
36677,county,2
36677,male,0
36677,race,5
36678,age,29
36678,county,2
36678,male,0
36678,race,5
36679,age,19
36679,county,2
36679,male,0
36679,race,5
36680,age,30
36680,county,2
36680,male,1
36680,race,5
36681,age,22
36681,county,2
36681,male,1
36681,race,5
36682,age,20
36682,county,2
36682,male,0
36682,race,5
36683,age,35
36683,county,2
36683,male,1
36683,race,5
36684,age,32
36684,county,2
36684,male,1
36684,race,5
36685,age,23
36685,county,2
36685,male,0
36685,race,5
36686,age,25
36686,county,2
36686,male,1
36686,race,5
36687,age,25
36687,county,2
36687,male,0
36687,race,5
36688,age,28
36688,county,2
36688,male,0
36688,race,5
36689,age,37
36689,county,2
36689,male,1
36689,race,5
36690,age,39
36690,county,2
36690,male,0
36690,race,5
36691,age,32
36691,county,2
36691,male,1
36691,race,5
36692,age,40
36692,county,2
36692,male,1
36692,race,5
36693,age,22
36693,county,2
36693,male,1
36693,race,5
36694,age,33
36694,county,2
36694,male,0
36694,race,5
36695,age,28
36695,county,2
36695,male,1
36695,race,5
36696,age,29
36696,county,2
36696,male,0
36696,race,5
36697,age,38
36697,county,2
36697,male,0
36697,race,5
36698,age,25
36698,county,2
36698,male,1
36698,race,5
36699,age,39
36699,county,2
36699,male,0
36699,race,5
36700,age,28
36700,county,2
36700,male,0
36700,race,5
36701,age,24
36701,county,2
36701,male,0
36701,race,5
36702,age,25
36702,county,2
36702,male,0
36702,race,5
36703,age,26
36703,county,2
36703,male,0
36703,race,5
36704,age,25
36704,county,2
36704,male,1
36704,race,5
36705,age,30
36705,county,2
36705,male,0
36705,race,5
36706,age,31
36706,county,2
36706,male,1
36706,race,5
36707,age,25
36707,county,2
36707,male,1
36707,race,5
36708,age,31
36708,county,2
36708,male,1
36708,race,5
36709,age,35
36709,county,2
36709,male,0
36709,race,5
36710,age,23
36710,county,2
36710,male,0
36710,race,5
36711,age,40
36711,county,2
36711,male,0
36711,race,5
36712,age,35
36712,county,2
36712,male,1
36712,race,5
36713,age,25
36713,county,2
36713,male,0
36713,race,5
36714,age,32
36714,county,2
36714,male,0
36714,race,5
36715,age,21
36715,county,2
36715,male,1
36715,race,5
36716,age,23
36716,county,2
36716,male,1
36716,race,5
36717,age,32
36717,county,2
36717,male,1
36717,race,5
36718,age,21
36718,county,2
36718,male,0
36718,race,5
36719,age,37
36719,county,2
36719,male,0
36719,race,5
36720,age,25
36720,county,2
36720,male,0
36720,race,5
36721,age,35
36721,county,2
36721,male,1
36721,race,5
36722,age,25
36722,county,2
36722,male,0
36722,race,5
36723,age,31
36723,county,2
36723,male,1
36723,race,5
36724,age,29
36724,county,2
36724,male,0
36724,race,5
36725,age,39
36725,county,2
36725,male,0
36725,race,5
36726,age,29
36726,county,2
36726,male,0
36726,race,5
36727,age,35
36727,county,2
36727,male,0
36727,race,5
36728,age,36
36728,county,2
36728,male,1
36728,race,5
36729,age,31
36729,county,2
36729,male,0
36729,race,5
36730,age,23
36730,county,2
36730,male,0
36730,race,5
36731,age,39
36731,county,2
36731,male,1
36731,race,5
36732,age,21
36732,county,2
36732,male,1
36732,race,5
36733,age,36
36733,county,2
36733,male,0
36733,race,5
36734,age,21
36734,county,2
36734,male,0
36734,race,5
36735,age,25
36735,county,2
36735,male,0
36735,race,5
36736,age,40
36736,county,2
36736,male,1
36736,race,5
36737,age,28
36737,county,2
36737,male,1
36737,race,5
36738,age,20
36738,county,2
36738,male,0
36738,race,5
36739,age,24
36739,county,2
36739,male,0
36739,race,5
36740,age,33
36740,county,2
36740,male,1
36740,race,5
36741,age,22
36741,county,2
36741,male,0
36741,race,5
36742,age,32
36742,county,2
36742,male,0
36742,race,5
36743,age,38
36743,county,2
36743,male,1
36743,race,5
36744,age,20
36744,county,2
36744,male,0
36744,race,5
36745,age,18
36745,county,2
36745,male,1
36745,race,5
36746,age,32
36746,county,2
36746,male,0
36746,race,5
36747,age,37
36747,county,2
36747,male,1
36747,race,5
36748,age,38
36748,county,2
36748,male,0
36748,race,5
36749,age,22
36749,county,2
36749,male,1
36749,race,5
36750,age,25
36750,county,2
36750,male,0
36750,race,5
36751,age,22
36751,county,2
36751,male,0
36751,race,5
36752,age,29
36752,county,2
36752,male,1
36752,race,5
36753,age,24
36753,county,2
36753,male,1
36753,race,5
36754,age,27
36754,county,2
36754,male,1
36754,race,5
36755,age,22
36755,county,2
36755,male,0
36755,race,5
36756,age,31
36756,county,2
36756,male,1
36756,race,5
36757,age,40
36757,county,2
36757,male,1
36757,race,5
36758,age,23
36758,county,2
36758,male,1
36758,race,5
36759,age,37
36759,county,2
36759,male,1
36759,race,5
36760,age,27
36760,county,2
36760,male,1
36760,race,5
36761,age,24
36761,county,2
36761,male,0
36761,race,5
36762,age,23
36762,county,2
36762,male,0
36762,race,5
36763,age,29
36763,county,2
36763,male,0
36763,race,5
36764,age,25
36764,county,2
36764,male,0
36764,race,5
36765,age,32
36765,county,2
36765,male,1
36765,race,5
36766,age,36
36766,county,2
36766,male,1
36766,race,5
36767,age,23
36767,county,2
36767,male,1
36767,race,5
36768,age,21
36768,county,2
36768,male,0
36768,race,5
36769,age,35
36769,county,2
36769,male,1
36769,race,5
36770,age,31
36770,county,2
36770,male,1
36770,race,5
36771,age,22
36771,county,2
36771,male,1
36771,race,5
36772,age,27
36772,county,2
36772,male,0
36772,race,5
36773,age,34
36773,county,2
36773,male,1
36773,race,5
36774,age,33
36774,county,2
36774,male,1
36774,race,5
36775,age,35
36775,county,2
36775,male,0
36775,race,5
36776,age,30
36776,county,2
36776,male,0
36776,race,5
36777,age,21
36777,county,2
36777,male,0
36777,race,5
36778,age,23
36778,county,2
36778,male,0
36778,race,5
36779,age,22
36779,county,2
36779,male,1
36779,race,5
36780,age,20
36780,county,2
36780,male,1
36780,race,5
36781,age,29
36781,county,2
36781,male,0
36781,race,5
36782,age,20
36782,county,2
36782,male,1
36782,race,5
36783,age,24
36783,county,2
36783,male,1
36783,race,5
36784,age,37
36784,county,2
36784,male,0
36784,race,5
36785,age,22
36785,county,2
36785,male,1
36785,race,5
36786,age,28
36786,county,2
36786,male,0
36786,race,5
36787,age,27
36787,county,2
36787,male,0
36787,race,5
36788,age,35
36788,county,2
36788,male,1
36788,race,5
36789,age,26
36789,county,2
36789,male,0
36789,race,5
36790,age,21
36790,county,2
36790,male,1
36790,race,5
36791,age,31
36791,county,2
36791,male,1
36791,race,5
36792,age,39
36792,county,2
36792,male,1
36792,race,5
36793,age,21
36793,county,2
36793,male,0
36793,race,5
36794,age,23
36794,county,2
36794,male,0
36794,race,5
36795,age,37
36795,county,2
36795,male,1
36795,race,5
36796,age,27
36796,county,2
36796,male,0
36796,race,5
36797,age,25
36797,county,2
36797,male,1
36797,race,5
36798,age,18
36798,county,2
36798,male,1
36798,race,5
36799,age,25
36799,county,2
36799,male,1
36799,race,5
36800,age,33
36800,county,2
36800,male,1
36800,race,5
36801,age,21
36801,county,2
36801,male,1
36801,race,5
36802,age,27
36802,county,2
36802,male,0
36802,race,5
36803,age,39
36803,county,2
36803,male,1
36803,race,5
36804,age,19
36804,county,2
36804,male,1
36804,race,5
36805,age,20
36805,county,2
36805,male,1
36805,race,5
36806,age,25
36806,county,2
36806,male,1
36806,race,5
36807,age,25
36807,county,2
36807,male,0
36807,race,5
36808,age,31
36808,county,2
36808,male,1
36808,race,5
36809,age,32
36809,county,2
36809,male,1
36809,race,5
36810,age,18
36810,county,2
36810,male,1
36810,race,5
36811,age,30
36811,county,2
36811,male,1
36811,race,5
36812,age,40
36812,county,2
36812,male,1
36812,race,5
36813,age,33
36813,county,2
36813,male,0
36813,race,5
36814,age,29
36814,county,2
36814,male,1
36814,race,5
36815,age,33
36815,county,2
36815,male,0
36815,race,5
36816,age,18
36816,county,2
36816,male,0
36816,race,5
36817,age,27
36817,county,2
36817,male,1
36817,race,5
36818,age,24
36818,county,2
36818,male,0
36818,race,5
36819,age,31
36819,county,2
36819,male,0
36819,race,5
36820,age,39
36820,county,2
36820,male,1
36820,race,5
36821,age,20
36821,county,2
36821,male,0
36821,race,5
36822,age,25
36822,county,2
36822,male,0
36822,race,5
36823,age,21
36823,county,2
36823,male,1
36823,race,5
36824,age,36
36824,county,2
36824,male,0
36824,race,5
36825,age,23
36825,county,2
36825,male,1
36825,race,5
36826,age,26
36826,county,2
36826,male,1
36826,race,5
36827,age,26
36827,county,2
36827,male,0
36827,race,5
36828,age,23
36828,county,2
36828,male,0
36828,race,5
36829,age,24
36829,county,2
36829,male,0
36829,race,5
36830,age,28
36830,county,2
36830,male,0
36830,race,5
36831,age,40
36831,county,2
36831,male,1
36831,race,5
36832,age,24
36832,county,2
36832,male,1
36832,race,5
36833,age,25
36833,county,2
36833,male,1
36833,race,5
36834,age,32
36834,county,2
36834,male,0
36834,race,5
36835,age,25
36835,county,2
36835,male,0
36835,race,5
36836,age,30
36836,county,2
36836,male,1
36836,race,5
36837,age,32
36837,county,2
36837,male,1
36837,race,5
36838,age,35
36838,county,2
36838,male,0
36838,race,5
36839,age,23
36839,county,2
36839,male,0
36839,race,5
36840,age,28
36840,county,2
36840,male,0
36840,race,5
36841,age,24
36841,county,2
36841,male,1
36841,race,5
36842,age,29
36842,county,2
36842,male,1
36842,race,5
36843,age,32
36843,county,2
36843,male,0
36843,race,5
36844,age,38
36844,county,2
36844,male,0
36844,race,5
36845,age,18
36845,county,2
36845,male,0
36845,race,5
36846,age,19
36846,county,2
36846,male,1
36846,race,5
36847,age,31
36847,county,2
36847,male,1
36847,race,5
36848,age,24
36848,county,2
36848,male,0
36848,race,5
36849,age,25
36849,county,2
36849,male,0
36849,race,5
36850,age,36
36850,county,2
36850,male,0
36850,race,5
36851,age,25
36851,county,2
36851,male,1
36851,race,5
36852,age,29
36852,county,2
36852,male,0
36852,race,5
36853,age,33
36853,county,2
36853,male,1
36853,race,5
36854,age,22
36854,county,2
36854,male,0
36854,race,5
36855,age,19
36855,county,2
36855,male,1
36855,race,5
36856,age,28
36856,county,2
36856,male,1
36856,race,5
36857,age,23
36857,county,2
36857,male,1
36857,race,5
36858,age,37
36858,county,2
36858,male,1
36858,race,5
36859,age,32
36859,county,2
36859,male,1
36859,race,5
36860,age,24
36860,county,2
36860,male,0
36860,race,5
36861,age,35
36861,county,2
36861,male,0
36861,race,5
36862,age,25
36862,county,2
36862,male,1
36862,race,5
36863,age,36
36863,county,2
36863,male,0
36863,race,5
36864,age,34
36864,county,2
36864,male,1
36864,race,5
36865,age,25
36865,county,2
36865,male,1
36865,race,5
36866,age,24
36866,county,2
36866,male,1
36866,race,5
36867,age,19
36867,county,2
36867,male,1
36867,race,5
36868,age,31
36868,county,2
36868,male,1
36868,race,5
36869,age,18
36869,county,2
36869,male,1
36869,race,5
36870,age,32
36870,county,2
36870,male,1
36870,race,5
36871,age,26
36871,county,2
36871,male,1
36871,race,5
36872,age,30
36872,county,2
36872,male,1
36872,race,5
36873,age,37
36873,county,2
36873,male,0
36873,race,5
36874,age,26
36874,county,2
36874,male,0
36874,race,5
36875,age,21
36875,county,2
36875,male,0
36875,race,5
36876,age,20
36876,county,2
36876,male,0
36876,race,5
36877,age,36
36877,county,2
36877,male,1
36877,race,5
36878,age,28
36878,county,2
36878,male,1
36878,race,5
36879,age,21
36879,county,2
36879,male,0
36879,race,5
36880,age,22
36880,county,2
36880,male,0
36880,race,5
36881,age,28
36881,county,2
36881,male,1
36881,race,5
36882,age,31
36882,county,2
36882,male,0
36882,race,5
36883,age,19
36883,county,2
36883,male,0
36883,race,5
36884,age,29
36884,county,2
36884,male,1
36884,race,5
36885,age,38
36885,county,2
36885,male,1
36885,race,5
36886,age,29
36886,county,2
36886,male,0
36886,race,5
36887,age,31
36887,county,2
36887,male,0
36887,race,5
36888,age,30
36888,county,2
36888,male,1
36888,race,5
36889,age,32
36889,county,2
36889,male,1
36889,race,5
36890,age,18
36890,county,2
36890,male,1
36890,race,5
36891,age,27
36891,county,2
36891,male,0
36891,race,5
36892,age,33
36892,county,2
36892,male,1
36892,race,5
36893,age,23
36893,county,2
36893,male,0
36893,race,5
36894,age,30
36894,county,2
36894,male,1
36894,race,5
36895,age,20
36895,county,2
36895,male,0
36895,race,5
36896,age,39
36896,county,2
36896,male,1
36896,race,5
36897,age,40
36897,county,2
36897,male,0
36897,race,5
36898,age,34
36898,county,2
36898,male,0
36898,race,5
36899,age,22
36899,county,2
36899,male,0
36899,race,5
36900,age,36
36900,county,2
36900,male,1
36900,race,5
36901,age,20
36901,county,2
36901,male,0
36901,race,5
36902,age,33
36902,county,2
36902,male,0
36902,race,5
36903,age,33
36903,county,2
36903,male,1
36903,race,5
36904,age,22
36904,county,2
36904,male,0
36904,race,5
36905,age,35
36905,county,2
36905,male,1
36905,race,5
36906,age,36
36906,county,2
36906,male,0
36906,race,5
36907,age,32
36907,county,2
36907,male,1
36907,race,5
36908,age,23
36908,county,2
36908,male,1
36908,race,5
36909,age,20
36909,county,2
36909,male,1
36909,race,5
36910,age,40
36910,county,2
36910,male,0
36910,race,5
36911,age,30
36911,county,2
36911,male,1
36911,race,5
36912,age,22
36912,county,2
36912,male,1
36912,race,5
36913,age,20
36913,county,2
36913,male,1
36913,race,5
36914,age,39
36914,county,2
36914,male,1
36914,race,5
36915,age,20
36915,county,2
36915,male,0
36915,race,5
36916,age,26
36916,county,2
36916,male,0
36916,race,5
36917,age,21
36917,county,2
36917,male,0
36917,race,5
36918,age,25
36918,county,2
36918,male,0
36918,race,5
36919,age,37
36919,county,2
36919,male,0
36919,race,5
36920,age,24
36920,county,2
36920,male,0
36920,race,5
36921,age,22
36921,county,2
36921,male,1
36921,race,5
36922,age,30
36922,county,2
36922,male,0
36922,race,5
36923,age,31
36923,county,2
36923,male,1
36923,race,5
36924,age,24
36924,county,2
36924,male,0
36924,race,5
36925,age,33
36925,county,2
36925,male,1
36925,race,5
36926,age,38
36926,county,2
36926,male,0
36926,race,5
36927,age,28
36927,county,2
36927,male,0
36927,race,5
36928,age,25
36928,county,2
36928,male,0
36928,race,5
36929,age,24
36929,county,2
36929,male,0
36929,race,5
36930,age,29
36930,county,2
36930,male,0
36930,race,5
36931,age,28
36931,county,2
36931,male,0
36931,race,5
36932,age,30
36932,county,2
36932,male,0
36932,race,5
36933,age,39
36933,county,2
36933,male,1
36933,race,5
36934,age,39
36934,county,2
36934,male,1
36934,race,5
36935,age,33
36935,county,2
36935,male,1
36935,race,5
36936,age,39
36936,county,2
36936,male,1
36936,race,5
36937,age,34
36937,county,2
36937,male,0
36937,race,5
36938,age,35
36938,county,2
36938,male,0
36938,race,5
36939,age,28
36939,county,2
36939,male,0
36939,race,5
36940,age,40
36940,county,2
36940,male,1
36940,race,5
36941,age,37
36941,county,2
36941,male,1
36941,race,5
36942,age,34
36942,county,2
36942,male,0
36942,race,5
36943,age,22
36943,county,2
36943,male,0
36943,race,5
36944,age,33
36944,county,2
36944,male,1
36944,race,5
36945,age,29
36945,county,2
36945,male,1
36945,race,5
36946,age,36
36946,county,2
36946,male,0
36946,race,5
36947,age,30
36947,county,2
36947,male,0
36947,race,5
36948,age,19
36948,county,2
36948,male,1
36948,race,5
36949,age,40
36949,county,2
36949,male,1
36949,race,5
36950,age,30
36950,county,2
36950,male,1
36950,race,5
36951,age,18
36951,county,2
36951,male,1
36951,race,5
36952,age,38
36952,county,2
36952,male,0
36952,race,5
36953,age,27
36953,county,2
36953,male,0
36953,race,5
36954,age,24
36954,county,2
36954,male,0
36954,race,5
36955,age,39
36955,county,2
36955,male,1
36955,race,5
36956,age,39
36956,county,2
36956,male,1
36956,race,5
36957,age,29
36957,county,2
36957,male,0
36957,race,5
36958,age,31
36958,county,2
36958,male,0
36958,race,5
36959,age,38
36959,county,2
36959,male,0
36959,race,5
36960,age,25
36960,county,2
36960,male,0
36960,race,5
36961,age,20
36961,county,2
36961,male,1
36961,race,5
36962,age,40
36962,county,2
36962,male,0
36962,race,5
36963,age,38
36963,county,2
36963,male,1
36963,race,5
36964,age,23
36964,county,2
36964,male,0
36964,race,5
36965,age,28
36965,county,2
36965,male,1
36965,race,5
36966,age,26
36966,county,2
36966,male,0
36966,race,5
36967,age,37
36967,county,2
36967,male,1
36967,race,5
36968,age,32
36968,county,2
36968,male,0
36968,race,5
36969,age,26
36969,county,2
36969,male,1
36969,race,5
36970,age,35
36970,county,2
36970,male,0
36970,race,5
36971,age,31
36971,county,2
36971,male,0
36971,race,5
36972,age,26
36972,county,2
36972,male,1
36972,race,5
36973,age,25
36973,county,2
36973,male,1
36973,race,5
36974,age,36
36974,county,2
36974,male,1
36974,race,5
36975,age,22
36975,county,2
36975,male,0
36975,race,5
36976,age,24
36976,county,2
36976,male,1
36976,race,5
36977,age,36
36977,county,2
36977,male,0
36977,race,5
36978,age,26
36978,county,2
36978,male,1
36978,race,5
36979,age,27
36979,county,2
36979,male,1
36979,race,5
36980,age,25
36980,county,2
36980,male,1
36980,race,5
36981,age,26
36981,county,2
36981,male,1
36981,race,5
36982,age,34
36982,county,2
36982,male,0
36982,race,5
36983,age,24
36983,county,2
36983,male,1
36983,race,5
36984,age,22
36984,county,2
36984,male,1
36984,race,5
36985,age,34
36985,county,2
36985,male,0
36985,race,5
36986,age,20
36986,county,2
36986,male,0
36986,race,5
36987,age,37
36987,county,2
36987,male,1
36987,race,5
36988,age,19
36988,county,2
36988,male,0
36988,race,5
36989,age,19
36989,county,2
36989,male,1
36989,race,5
36990,age,22
36990,county,2
36990,male,0
36990,race,5
36991,age,28
36991,county,2
36991,male,1
36991,race,5
36992,age,18
36992,county,2
36992,male,0
36992,race,5
36993,age,18
36993,county,2
36993,male,0
36993,race,5
36994,age,33
36994,county,2
36994,male,1
36994,race,5
36995,age,29
36995,county,2
36995,male,1
36995,race,5
36996,age,25
36996,county,2
36996,male,1
36996,race,5
36997,age,24
36997,county,2
36997,male,0
36997,race,5
36998,age,40
36998,county,2
36998,male,1
36998,race,5
36999,age,21
36999,county,2
36999,male,1
36999,race,5
37000,age,22
37000,county,2
37000,male,1
37000,race,5
37001,age,33
37001,county,2
37001,male,1
37001,race,5
37002,age,27
37002,county,2
37002,male,0
37002,race,5
37003,age,21
37003,county,2
37003,male,0
37003,race,5
37004,age,20
37004,county,2
37004,male,1
37004,race,5
37005,age,31
37005,county,2
37005,male,1
37005,race,5
37006,age,25
37006,county,2
37006,male,0
37006,race,5
37007,age,37
37007,county,2
37007,male,1
37007,race,5
37008,age,26
37008,county,2
37008,male,0
37008,race,5
37009,age,23
37009,county,2
37009,male,0
37009,race,5
37010,age,30
37010,county,2
37010,male,0
37010,race,5
37011,age,23
37011,county,2
37011,male,1
37011,race,5
37012,age,36
37012,county,2
37012,male,1
37012,race,5
37013,age,39
37013,county,2
37013,male,1
37013,race,5
37014,age,33
37014,county,2
37014,male,1
37014,race,5
37015,age,35
37015,county,2
37015,male,1
37015,race,5
37016,age,23
37016,county,2
37016,male,1
37016,race,5
37017,age,25
37017,county,2
37017,male,0
37017,race,5
37018,age,23
37018,county,2
37018,male,1
37018,race,5
37019,age,28
37019,county,2
37019,male,1
37019,race,5
37020,age,32
37020,county,2
37020,male,1
37020,race,5
37021,age,39
37021,county,2
37021,male,0
37021,race,5
37022,age,20
37022,county,2
37022,male,0
37022,race,5
37023,age,23
37023,county,2
37023,male,0
37023,race,5
37024,age,24
37024,county,2
37024,male,0
37024,race,5
37025,age,39
37025,county,2
37025,male,1
37025,race,5
37026,age,36
37026,county,2
37026,male,0
37026,race,5
37027,age,21
37027,county,2
37027,male,1
37027,race,5
37028,age,33
37028,county,2
37028,male,1
37028,race,5
37029,age,33
37029,county,2
37029,male,0
37029,race,5
37030,age,22
37030,county,2
37030,male,0
37030,race,5
37031,age,18
37031,county,2
37031,male,1
37031,race,5
37032,age,32
37032,county,2
37032,male,0
37032,race,5
37033,age,19
37033,county,2
37033,male,1
37033,race,5
37034,age,25
37034,county,2
37034,male,1
37034,race,5
37035,age,25
37035,county,2
37035,male,1
37035,race,5
37036,age,29
37036,county,2
37036,male,1
37036,race,5
37037,age,29
37037,county,2
37037,male,1
37037,race,5
37038,age,24
37038,county,2
37038,male,1
37038,race,5
37039,age,37
37039,county,2
37039,male,1
37039,race,5
37040,age,36
37040,county,2
37040,male,1
37040,race,5
37041,age,21
37041,county,2
37041,male,0
37041,race,5
37042,age,26
37042,county,2
37042,male,0
37042,race,5
37043,age,24
37043,county,2
37043,male,1
37043,race,5
37044,age,28
37044,county,2
37044,male,0
37044,race,5
37045,age,28
37045,county,2
37045,male,0
37045,race,5
37046,age,24
37046,county,2
37046,male,1
37046,race,5
37047,age,29
37047,county,2
37047,male,1
37047,race,5
37048,age,20
37048,county,2
37048,male,1
37048,race,5
37049,age,25
37049,county,2
37049,male,0
37049,race,5
37050,age,25
37050,county,2
37050,male,0
37050,race,5
37051,age,26
37051,county,2
37051,male,0
37051,race,5
37052,age,38
37052,county,2
37052,male,1
37052,race,5
37053,age,40
37053,county,2
37053,male,1
37053,race,5
37054,age,40
37054,county,2
37054,male,0
37054,race,5
37055,age,18
37055,county,2
37055,male,1
37055,race,5
37056,age,37
37056,county,2
37056,male,1
37056,race,5
37057,age,21
37057,county,2
37057,male,0
37057,race,5
37058,age,25
37058,county,2
37058,male,1
37058,race,5
37059,age,21
37059,county,2
37059,male,0
37059,race,5
37060,age,39
37060,county,2
37060,male,1
37060,race,5
37061,age,22
37061,county,2
37061,male,1
37061,race,5
37062,age,33
37062,county,2
37062,male,0
37062,race,5
37063,age,36
37063,county,2
37063,male,0
37063,race,5
37064,age,31
37064,county,2
37064,male,0
37064,race,5
37065,age,24
37065,county,2
37065,male,1
37065,race,5
37066,age,31
37066,county,2
37066,male,0
37066,race,5
37067,age,27
37067,county,2
37067,male,0
37067,race,5
37068,age,30
37068,county,2
37068,male,0
37068,race,5
37069,age,22
37069,county,2
37069,male,1
37069,race,5
37070,age,39
37070,county,2
37070,male,1
37070,race,5
37071,age,36
37071,county,2
37071,male,1
37071,race,5
37072,age,21
37072,county,2
37072,male,0
37072,race,5
37073,age,26
37073,county,2
37073,male,1
37073,race,5
37074,age,26
37074,county,2
37074,male,1
37074,race,5
37075,age,34
37075,county,2
37075,male,0
37075,race,5
37076,age,40
37076,county,2
37076,male,0
37076,race,5
37077,age,24
37077,county,2
37077,male,0
37077,race,5
37078,age,30
37078,county,2
37078,male,1
37078,race,5
37079,age,24
37079,county,2
37079,male,1
37079,race,5
37080,age,30
37080,county,2
37080,male,0
37080,race,5
37081,age,23
37081,county,2
37081,male,1
37081,race,5
37082,age,28
37082,county,2
37082,male,1
37082,race,5
37083,age,25
37083,county,2
37083,male,1
37083,race,5
37084,age,24
37084,county,2
37084,male,0
37084,race,5
37085,age,34
37085,county,2
37085,male,1
37085,race,5
37086,age,29
37086,county,2
37086,male,0
37086,race,5
37087,age,26
37087,county,2
37087,male,1
37087,race,5
37088,age,25
37088,county,2
37088,male,1
37088,race,5
37089,age,23
37089,county,2
37089,male,0
37089,race,5
37090,age,25
37090,county,2
37090,male,0
37090,race,5
37091,age,29
37091,county,2
37091,male,0
37091,race,5
37092,age,37
37092,county,2
37092,male,0
37092,race,5
37093,age,25
37093,county,2
37093,male,1
37093,race,5
37094,age,25
37094,county,2
37094,male,1
37094,race,5
37095,age,24
37095,county,2
37095,male,0
37095,race,5
37096,age,27
37096,county,2
37096,male,1
37096,race,5
37097,age,30
37097,county,2
37097,male,1
37097,race,5
37098,age,28
37098,county,2
37098,male,0
37098,race,5
37099,age,28
37099,county,2
37099,male,1
37099,race,5
37100,age,25
37100,county,2
37100,male,1
37100,race,5
37101,age,23
37101,county,2
37101,male,1
37101,race,5
37102,age,24
37102,county,2
37102,male,1
37102,race,5
37103,age,29
37103,county,2
37103,male,0
37103,race,5
37104,age,29
37104,county,2
37104,male,0
37104,race,5
37105,age,23
37105,county,2
37105,male,1
37105,race,5
37106,age,28
37106,county,2
37106,male,1
37106,race,5
37107,age,39
37107,county,2
37107,male,0
37107,race,5
37108,age,37
37108,county,2
37108,male,1
37108,race,5
37109,age,27
37109,county,2
37109,male,0
37109,race,5
37110,age,26
37110,county,2
37110,male,0
37110,race,5
37111,age,27
37111,county,2
37111,male,1
37111,race,5
37112,age,18
37112,county,2
37112,male,1
37112,race,5
37113,age,23
37113,county,2
37113,male,1
37113,race,5
37114,age,29
37114,county,2
37114,male,1
37114,race,5
37115,age,25
37115,county,2
37115,male,0
37115,race,5
37116,age,24
37116,county,2
37116,male,1
37116,race,5
37117,age,32
37117,county,2
37117,male,0
37117,race,5
37118,age,25
37118,county,2
37118,male,1
37118,race,5
37119,age,36
37119,county,2
37119,male,1
37119,race,5
37120,age,26
37120,county,2
37120,male,1
37120,race,5
37121,age,30
37121,county,2
37121,male,0
37121,race,5
37122,age,32
37122,county,2
37122,male,0
37122,race,5
37123,age,19
37123,county,2
37123,male,0
37123,race,5
37124,age,27
37124,county,2
37124,male,1
37124,race,5
37125,age,37
37125,county,2
37125,male,1
37125,race,5
37126,age,34
37126,county,2
37126,male,1
37126,race,5
37127,age,32
37127,county,2
37127,male,0
37127,race,5
37128,age,29
37128,county,2
37128,male,1
37128,race,5
37129,age,26
37129,county,2
37129,male,0
37129,race,5
37130,age,36
37130,county,2
37130,male,1
37130,race,5
37131,age,21
37131,county,2
37131,male,1
37131,race,5
37132,age,24
37132,county,2
37132,male,1
37132,race,5
37133,age,23
37133,county,2
37133,male,0
37133,race,5
37134,age,36
37134,county,2
37134,male,0
37134,race,5
37135,age,39
37135,county,2
37135,male,1
37135,race,5
37136,age,38
37136,county,2
37136,male,0
37136,race,5
37137,age,23
37137,county,2
37137,male,0
37137,race,5
37138,age,25
37138,county,2
37138,male,1
37138,race,5
37139,age,32
37139,county,2
37139,male,0
37139,race,5
37140,age,19
37140,county,2
37140,male,0
37140,race,5
37141,age,30
37141,county,2
37141,male,0
37141,race,5
37142,age,24
37142,county,2
37142,male,1
37142,race,5
37143,age,19
37143,county,2
37143,male,1
37143,race,5
37144,age,29
37144,county,2
37144,male,0
37144,race,5
37145,age,25
37145,county,2
37145,male,0
37145,race,5
37146,age,22
37146,county,2
37146,male,0
37146,race,5
37147,age,32
37147,county,2
37147,male,1
37147,race,5
37148,age,40
37148,county,2
37148,male,0
37148,race,5
37149,age,23
37149,county,2
37149,male,0
37149,race,5
37150,age,23
37150,county,2
37150,male,0
37150,race,5
37151,age,20
37151,county,2
37151,male,0
37151,race,5
37152,age,21
37152,county,2
37152,male,1
37152,race,5
37153,age,32
37153,county,2
37153,male,1
37153,race,5
37154,age,29
37154,county,2
37154,male,0
37154,race,5
37155,age,38
37155,county,2
37155,male,1
37155,race,5
37156,age,37
37156,county,2
37156,male,1
37156,race,5
37157,age,18
37157,county,2
37157,male,0
37157,race,5
37158,age,21
37158,county,2
37158,male,1
37158,race,5
37159,age,24
37159,county,2
37159,male,0
37159,race,5
37160,age,32
37160,county,2
37160,male,1
37160,race,5
37161,age,33
37161,county,2
37161,male,1
37161,race,5
37162,age,40
37162,county,2
37162,male,0
37162,race,5
37163,age,28
37163,county,2
37163,male,1
37163,race,5
37164,age,23
37164,county,2
37164,male,1
37164,race,5
37165,age,25
37165,county,2
37165,male,0
37165,race,5
37166,age,25
37166,county,2
