student_id,county,age,female,race
20825,1,22,1,3
20826,1,31,0,3
20827,1,21,1,3
20828,1,31,0,3
20829,1,35,0,3
20830,1,23,0,3
20831,1,35,0,3
20832,1,25,1,3
20833,1,24,1,3
20834,1,31,0,3
20835,1,25,1,3
20836,1,27,0,3
20837,1,32,0,3
20838,1,28,0,3
20839,1,22,0,3
20840,1,25,0,3
20841,1,24,1,3
20842,1,22,0,3
20843,1,22,0,3
20844,1,33,1,3
20845,1,38,0,3
20846,1,23,0,3
20847,1,33,0,3
20848,1,32,1,3
20849,1,32,1,3
20850,1,36,0,3
20851,1,19,1,3
20852,1,18,0,3
20853,1,23,1,3
20854,1,30,1,3
20855,1,38,0,3
20856,1,33,0,3
20857,1,21,1,3
20858,1,21,0,3
20859,1,24,0,3
20860,1,20,1,3
20861,1,35,0,3
20862,1,25,0,3
20863,1,29,1,3
20864,1,40,0,3
20865,1,21,0,3
20866,1,31,0,3
20867,1,23,1,3
20868,1,20,1,3
20869,1,30,1,3
20870,1,33,0,3
20871,1,22,1,3
20872,1,27,1,3
20873,1,29,1,3
20874,1,25,0,3
20875,1,26,0,3
20876,1,36,0,3
20877,1,25,1,3
20878,1,38,1,3
20879,1,26,0,3
20880,1,29,1,3
20881,1,25,0,3
20882,1,34,0,3
20883,1,35,0,3
20884,1,24,0,3
20885,1,39,0,3
20886,1,22,0,3
20887,1,22,0,3
20888,1,25,0,3
20889,1,22,0,3
20890,1,19,0,3
20891,1,33,0,3
20892,1,25,0,3
20893,1,32,0,3
20894,1,34,0,3
20895,1,27,0,3
20896,1,21,0,3
20897,1,34,1,3
20898,1,32,1,3
20899,1,25,0,3
20900,1,18,1,3
20901,1,39,1,3
20902,1,19,1,3
20903,1,33,1,3
20904,1,37,1,3
20905,1,32,0,3
20906,1,39,1,3
20907,1,19,1,3
20908,1,30,0,3
20909,1,25,1,3
20910,1,27,0,3
20911,1,23,0,3
20912,1,40,1,3
20913,1,40,1,3
20914,1,28,1,3
20915,1,28,1,3
20916,1,38,0,3
20917,1,40,0,3
20918,1,25,0,3
20919,1,37,1,3
20920,1,35,0,3
20921,1,22,1,3
20922,1,30,1,3
20923,1,27,0,3
20924,1,30,1,3
20925,1,34,1,3
20926,1,37,0,3
20927,1,26,1,3
20928,1,22,0,3
20929,1,39,1,3
20930,1,32,1,3
20931,1,21,1,3
20932,1,20,0,3
20933,1,25,0,3
20934,1,30,1,3
20935,1,29,1,3
20936,1,40,1,3
20937,1,27,1,3
20938,1,29,1,3
20939,1,29,1,3
20940,1,36,0,3
20941,1,34,0,3
20942,1,23,1,3
20943,1,28,1,3
20944,1,33,0,3
20945,1,37,1,3
20946,1,36,0,3
20947,1,22,1,3
20948,1,28,1,3
20949,1,18,0,3
20950,1,31,0,3
20951,1,38,0,3
20952,1,24,0,3
20953,1,18,1,3
20954,1,37,0,3
20955,1,29,1,3
20956,1,27,1,3
20957,1,21,1,3
20958,1,26,1,3
20959,1,32,1,3
20960,1,22,1,3
20961,1,40,0,3
20962,1,34,0,3
20963,1,18,0,3
20964,1,29,1,3
20965,1,32,0,3
20966,1,33,0,3
20967,1,18,1,3
20968,1,27,1,3
20969,1,21,0,3
20970,1,22,1,3
20971,1,35,0,3
20972,1,22,1,3
20973,1,30,1,3
20974,1,33,1,3
20975,1,21,1,3
20976,1,31,0,3
20977,1,35,0,3
20978,1,31,0,3
20979,1,35,0,3
20980,1,36,0,3
20981,1,32,0,3
20982,1,35,1,3
20983,1,26,1,3
20984,1,21,0,3
20985,1,37,1,3
20986,1,40,1,3
20987,1,34,0,3
20988,1,21,0,3
20989,1,33,0,3
20990,1,28,1,3
20991,1,38,1,3
20992,1,27,1,3
20993,1,26,0,3
20994,1,25,1,3
20995,1,21,0,3
20996,1,28,1,3
20997,1,24,1,3
20998,1,25,1,3
20999,1,32,1,3
21000,1,34,0,3
21001,1,34,0,3
21002,1,28,1,3
21003,1,39,0,3
21004,1,29,0,3
21005,1,22,0,3
21006,1,20,0,3
21007,1,29,0,3
21008,1,25,1,3
21009,1,31,0,3
21010,1,34,0,3
21011,1,20,1,3
21012,1,30,0,3
21013,1,19,1,3
21014,1,34,0,3
21015,1,26,0,3
21016,1,32,0,3
21017,1,39,1,3
21018,1,21,0,3
21019,1,25,0,3
21020,1,28,1,3
21021,1,26,0,3
21022,1,18,0,3
21023,1,27,0,3
21024,1,29,0,3
21025,1,34,1,3
21026,1,24,0,3
21027,1,40,1,3
21028,1,35,0,3
21029,1,26,0,3
21030,1,24,0,3
21031,1,29,1,3
21032,1,30,1,3
21033,1,39,1,3
21034,1,36,0,3
21035,1,30,0,3
21036,1,34,1,3
21037,1,27,1,3
21038,1,21,0,3
21039,1,24,1,3
21040,1,25,0,3
21041,1,39,1,3
21042,1,39,1,3
21043,1,21,0,3
21044,1,26,0,3
21045,1,24,1,3
21046,1,33,1,3
21047,1,37,1,3
21048,1,22,1,3
21049,1,22,1,3
21050,1,22,0,3
21051,1,28,1,3
21052,1,38,1,3
21053,1,22,1,3
21054,1,21,0,3
21055,1,27,0,3
21056,1,19,0,3
21057,1,27,1,3
21058,1,35,1,3
21059,1,30,1,3
21060,1,34,0,3
21061,1,32,1,3
21062,1,22,0,3
21063,1,22,0,3
21064,1,29,0,3
21065,1,34,1,3
21066,1,33,0,3
21067,1,35,0,3
21068,1,28,0,3
21069,1,38,1,3
21070,1,33,0,3
21071,1,29,0,3
21072,1,27,1,3
21073,1,38,0,3
21074,1,19,1,3
21075,1,21,0,3
21076,1,40,1,3
21077,1,37,0,3
21078,1,28,1,3
21079,1,26,0,3
21080,1,30,1,3
21081,1,30,0,3
21082,1,31,1,3
21083,1,20,1,3
21084,1,37,1,3
21085,1,34,1,3
21086,1,38,1,3
21087,1,36,1,3
21088,1,19,1,3
21089,1,27,1,3
21090,1,36,1,3
21091,1,27,1,3
21092,1,23,1,3
21093,1,30,1,3
21094,1,38,0,3
21095,1,29,1,3
21096,1,40,0,3
21097,1,33,1,3
21098,1,24,1,3
21099,1,22,1,3
21100,1,22,1,3
21101,1,25,1,3
21102,1,24,0,3
21103,1,22,1,3
21104,1,40,0,3
21105,1,26,1,3
21106,1,39,1,3
21107,1,21,1,3
21108,1,32,0,3
21109,1,33,1,3
21110,1,36,0,3
21111,1,19,0,3
21112,1,29,0,3
21113,1,23,1,3
21114,1,33,1,3
21115,1,21,0,3
21116,1,21,1,3
21117,1,32,0,3
21118,1,39,0,3
21119,1,22,0,3
21120,1,23,1,3
21121,1,39,1,3
21122,1,40,1,3
21123,1,25,0,3
21124,1,34,1,3
21125,1,34,0,3
21126,1,37,1,3
21127,1,24,0,3
21128,1,23,1,3
21129,1,25,1,3
21130,1,38,0,3
21131,1,30,1,3
21132,1,19,1,3
21133,1,38,1,3
21134,1,33,0,3
21135,1,24,1,3
21136,1,24,1,3
21137,1,23,0,3
21138,1,30,1,3
21139,1,37,0,3
21140,1,38,1,3
21141,1,20,0,3
21142,1,38,0,3
21143,1,26,0,3
21144,1,36,0,3
21145,1,37,0,3
21146,1,20,1,3
21147,1,25,0,3
21148,1,33,1,3
21149,1,0,1,3
21150,1,38,1,3
21151,1,37,0,3
21152,1,24,0,3
21153,1,39,1,3
21154,1,39,1,3
21155,1,40,1,3
21156,1,22,0,3
21157,1,22,0,3
21158,1,40,0,3
21159,1,35,1,3
21160,1,32,0,3
21161,1,26,1,3
21162,1,28,0,3
21163,1,31,0,3
21164,1,31,1,3
21165,1,37,0,3
21166,1,37,1,3
21167,1,23,0,3
21168,1,24,1,3
21169,1,26,0,3
21170,1,25,1,3
21171,1,31,1,3
21172,1,22,1,3
21173,1,31,0,3
21174,1,23,1,3
21175,1,22,0,3
21176,1,27,1,3
21177,1,30,1,3
21178,1,19,0,3
21179,1,32,0,3
21180,1,29,1,3
21181,1,21,0,3
21182,1,26,1,3
21183,1,25,1,3
21184,1,23,0,3
21185,1,30,0,3
21186,1,34,0,3
21187,1,27,0,3
21188,1,18,0,3
21189,1,25,0,3
21190,1,19,1,3
21191,1,40,1,3
21192,1,30,0,3
21193,1,23,0,3
21194,1,36,1,3
21195,1,37,1,3
21196,1,34,0,3
21197,1,21,1,3
21198,1,22,0,3
21199,1,21,1,3
21200,1,31,1,3
21201,1,37,1,3
21202,1,26,1,3
21203,1,28,1,3
21204,1,19,0,3
21205,1,22,1,3
21206,1,25,1,3
21207,1,39,1,3
21208,1,26,1,3
21209,1,29,0,3
21210,1,40,0,3
21211,1,36,0,3
21212,1,25,1,3
21213,1,29,1,3
21214,1,35,1,3
21215,1,32,1,3
21216,1,30,0,3
21217,1,28,1,3
21218,1,32,0,3
21219,1,21,0,3
21220,1,28,0,3
21221,1,38,1,3
21222,1,38,0,3
21223,1,23,1,3
21224,1,30,1,3
21225,1,29,1,3
21226,1,22,1,3
21227,1,28,0,3
21228,1,29,1,3
21229,1,21,1,3
21230,1,31,1,3
21231,1,30,0,3
21232,1,21,0,3
21233,1,18,0,3
21234,1,19,1,3
21235,1,37,1,3
21236,1,36,0,3
21237,1,23,0,3
21238,1,38,1,3
21239,1,27,1,3
21240,1,21,0,3
21241,1,36,0,3
21242,1,22,1,3
21243,1,25,0,3
21244,1,22,1,3
21245,1,39,0,3
21246,1,22,1,3
21247,1,32,0,3
21248,1,25,1,3
21249,1,18,0,3
21250,1,35,1,3
21251,1,39,1,3
21252,1,24,1,3
21253,1,21,0,3
21254,1,28,0,3
21255,1,22,1,3
21256,1,24,0,3
21257,1,40,1,3
21258,1,26,1,3
21259,1,33,1,3
21260,1,39,1,3
21261,1,34,1,3
21262,1,31,0,3
21263,1,40,1,3
21264,1,22,1,3
21265,1,30,1,3
21266,1,27,1,3
21267,1,35,1,3
21268,1,24,0,3
21269,1,27,0,3
21270,1,30,1,3
21271,1,19,1,3
21272,1,29,0,3
21273,1,37,1,3
21274,1,23,1,3
21275,1,29,1,3
21276,1,27,0,3
21277,1,28,0,3
21278,1,32,1,3
21279,1,32,1,3
21280,1,20,0,3
21281,1,31,1,3
21282,1,30,0,3
21283,1,24,0,3
21284,1,35,1,3
21285,1,39,1,3
21286,1,23,1,3
21287,1,27,0,3
21288,1,21,0,3
21289,1,29,0,3
21290,1,31,1,3
21291,1,27,1,3
21292,1,35,0,3
21293,1,29,1,3
21294,1,25,1,3
21295,1,38,1,3
21296,1,26,1,3
21297,1,29,0,3
21298,1,25,0,3
21299,1,40,0,3
21300,1,34,1,3
21301,1,25,0,3
21302,1,28,1,3
21303,1,22,0,3
21304,1,34,1,3
21305,1,21,1,3
21306,1,22,1,3
21307,1,29,0,3
21308,1,22,1,3
21309,1,35,0,3
21310,1,23,1,3
21311,1,21,0,3
21312,1,32,0,3
21313,1,23,1,3
21314,1,29,1,3
21315,1,38,1,3
21316,1,24,1,3
21317,1,24,1,3
21318,1,25,1,3
21319,1,36,1,3
21320,1,21,1,3
21321,1,23,1,3
21322,1,32,0,3
21323,1,21,0,3
21324,1,24,0,3
21325,1,32,0,3
21326,1,37,0,3
21327,1,28,1,3
21328,1,36,0,3
21329,1,37,1,3
21330,1,38,0,3
21331,1,18,0,3
21332,1,40,1,3
21333,1,25,0,3
21334,1,23,1,3
21335,1,25,1,3
21336,1,19,0,3
21337,1,20,1,3
21338,1,25,0,3
21339,1,30,1,3
21340,1,39,0,3
21341,1,26,1,3
21342,1,20,1,3
21343,1,28,1,3
21344,1,29,1,3
21345,1,40,1,3
21346,1,32,1,3
21347,1,35,0,3
21348,1,28,1,3
21349,1,23,0,3
21350,1,22,0,3
21351,1,35,1,3
21352,1,30,1,3
21353,1,25,0,3
21354,1,39,1,3
21355,1,19,0,3
21356,1,30,0,3
21357,1,35,0,3
21358,1,34,1,3
21359,1,28,0,3
21360,1,38,1,3
21361,1,27,0,3
21362,1,33,0,3
21363,1,26,0,3
21364,1,31,0,3
21365,1,19,1,3
21366,1,25,0,3
21367,1,20,0,3
21368,1,23,1,3
21369,1,36,0,3
21370,1,33,0,3
21371,1,27,1,3
21372,1,26,1,3
21373,1,35,0,3
21374,1,24,1,3
21375,1,33,0,3
21376,1,35,1,3
21377,1,27,1,3
21378,1,19,0,3
21379,1,23,1,3
21380,1,30,1,3
21381,1,19,0,3
21382,1,29,1,3
21383,1,35,1,3
21384,1,37,1,3
21385,1,38,1,3
21386,1,34,0,3
21387,1,23,0,3
21388,1,27,1,3
21389,1,21,0,3
21390,1,34,0,3
21391,1,24,1,3
21392,1,21,0,3
21393,1,34,0,3
21394,1,23,1,3
21395,1,23,0,3
21396,1,18,1,3
21397,1,36,0,3
21398,1,37,0,3
21399,1,21,0,3
21400,1,25,0,3
21401,1,25,1,3
21402,1,30,1,3
21403,1,40,1,3
21404,1,23,0,3
21405,1,31,0,3
21406,1,35,0,3
21407,1,19,0,3
21408,1,37,0,3
21409,1,19,0,3
21410,1,24,0,3
21411,1,39,1,3
21412,1,25,0,3
21413,1,37,0,3
21414,1,38,0,3
21415,1,22,1,3
21416,1,25,1,3
21417,1,23,1,3
21418,1,24,0,3
21419,1,23,1,3
21420,1,28,1,3
21421,1,24,0,3
21422,1,32,1,3
21423,1,21,0,3
21424,1,25,0,3
21425,1,38,0,3
21426,1,22,1,3
21427,1,38,0,3
21428,1,26,0,3
21429,1,27,0,3
21430,1,18,0,3
21431,1,32,0,3
21432,1,28,0,3
21433,1,29,1,3
21434,1,37,1,3
21435,1,40,0,3
21436,1,32,1,3
21437,1,32,1,3
21438,1,37,0,3
21439,1,32,0,3
21440,1,30,0,3
21441,1,31,0,3
21442,1,25,1,3
21443,1,36,1,3
21444,1,23,0,3
21445,1,26,1,3
21446,1,25,0,3
21447,1,33,1,3
21448,1,21,1,3
21449,1,25,1,3
21450,1,36,1,3
21451,1,37,1,3
21452,1,27,1,3
21453,1,21,0,3
21454,1,34,0,3
21455,1,28,0,3
21456,1,29,1,3
21457,1,34,1,3
21458,1,25,1,3
21459,1,36,1,3
21460,1,22,1,3
21461,1,21,0,3
21462,1,28,0,3
21463,1,35,0,3
21464,1,25,0,3
21465,1,27,0,3
21466,1,24,1,3
21467,1,20,1,3
21468,1,21,0,3
21469,1,32,0,3
21470,1,35,0,3
21471,1,36,0,3
21472,1,31,0,3
21473,1,32,0,3
21474,1,40,1,3
21475,1,38,0,3
21476,1,23,1,3
21477,1,35,1,3
21478,1,32,1,3
21479,1,25,0,3
21480,1,27,0,3
21481,1,22,1,3
21482,1,29,1,3
21483,1,38,1,3
21484,1,21,0,3
21485,1,32,1,3
21486,1,29,0,3
21487,1,26,1,3
21488,1,32,0,3
21489,1,18,0,3
21490,1,34,0,3
21491,1,30,1,3
21492,1,38,1,3
21493,1,33,0,3
21494,1,18,1,3
21495,1,34,0,3
21496,1,23,0,3
21497,1,33,0,3
21498,1,36,0,3
21499,1,39,0,3
21500,1,23,1,3
21501,1,39,1,3
21502,1,21,0,3
21503,1,24,1,3
21504,1,35,0,3
21505,1,25,1,3
21506,1,26,1,3
21507,1,27,1,3
21508,1,40,0,3
21509,1,32,0,3
21510,1,34,0,3
21511,1,23,1,3
21512,1,21,1,3
21513,1,28,0,3
21514,1,25,1,3
21515,1,24,1,3
21516,1,27,0,3
21517,1,35,0,3
21518,1,36,1,3
21519,1,20,1,3
21520,1,38,0,3
21521,1,32,1,3
21522,1,22,0,3
21523,1,32,0,3
21524,1,23,1,3
21525,1,33,0,3
21526,1,37,1,3
21527,1,22,1,3
21528,1,22,0,3
21529,1,19,0,3
21530,1,33,1,3
21531,1,27,0,3
21532,1,27,0,3
21533,1,37,1,3
21534,1,28,1,3
21535,1,20,1,3
21536,1,29,0,3
21537,1,27,0,3
21538,1,40,1,3
21539,1,37,1,3
21540,1,24,0,3
21541,1,22,0,3
21542,1,21,1,3
21543,1,39,0,3
21544,1,35,1,3
21545,1,26,0,3
21546,1,36,1,3
21547,1,22,1,3
21548,1,34,1,3
21549,1,32,1,3
21550,1,33,0,3
21551,1,24,1,3
21552,1,28,1,3
21553,1,37,1,3
21554,1,32,1,3
21555,1,35,0,3
21556,1,34,1,3
21557,1,39,0,3
21558,1,32,1,3
21559,1,34,0,3
21560,1,24,1,3
21561,1,34,0,3
21562,1,23,0,3
21563,1,27,1,3
21564,1,25,1,3
21565,1,21,0,3
21566,1,24,1,3
21567,1,35,1,3
21568,1,20,0,3
21569,1,36,1,3
21570,1,23,1,3
21571,1,24,0,3
21572,1,18,0,3
21573,1,28,0,3
21574,1,30,0,3
21575,1,40,1,3
21576,1,35,0,3
21577,1,21,1,3
21578,1,29,0,3
21579,1,32,0,3
21580,1,21,1,3
21581,1,39,1,3
21582,1,22,0,3
21583,1,35,1,3
21584,1,21,0,3
21585,1,40,1,3
21586,1,30,1,3
21587,1,34,1,3
21588,1,20,1,3
21589,1,20,0,3
21590,1,36,0,3
21591,1,24,1,3
21592,1,37,0,3
21593,1,39,0,3
21594,1,35,1,3
21595,1,25,0,3
21596,1,32,1,3
21597,1,37,0,3
21598,1,28,1,3
21599,1,25,0,3
21600,1,30,0,3
21601,1,26,1,3
21602,1,25,1,3
21603,1,22,1,3
21604,1,23,1,3
21605,1,34,1,3
21606,1,26,0,3
21607,1,36,1,3
21608,1,34,1,3
21609,1,34,0,3
21610,1,33,0,3
21611,1,18,1,3
21612,1,26,1,3
21613,1,23,0,3
21614,1,25,1,3
21615,1,23,0,3
21616,1,37,1,3
21617,1,20,0,3
21618,1,25,1,3
21619,1,29,0,3
21620,1,25,1,3
21621,1,18,0,3
21622,1,28,0,3
21623,1,31,0,3
21624,1,40,0,3
21625,1,40,1,3
21626,1,27,0,3
21627,1,21,0,3
21628,1,34,1,3
21629,1,21,0,3
21630,1,33,1,3
21631,1,36,1,3
21632,1,27,1,3
21633,1,21,0,3
21634,1,26,1,3
21635,1,26,1,3
21636,1,34,0,3
21637,1,22,0,3
21638,1,28,1,3
21639,1,37,0,3
21640,1,22,0,3
21641,1,19,1,3
21642,1,25,0,3
21643,1,32,0,3
21644,1,37,1,3
21645,1,23,0,3
21646,1,23,1,3
21647,1,32,0,3
21648,1,39,1,3
21649,1,27,0,3
21650,1,38,0,3
21651,1,24,0,3
21652,1,24,0,3
21653,1,25,0,3
21654,1,37,1,3
21655,1,32,1,3
21656,1,26,0,3
21657,1,19,1,3
21658,1,36,1,3
21659,1,30,0,3
21660,1,38,1,3
21661,1,31,1,3
21662,1,34,1,3
21663,1,20,0,3
21664,1,33,1,3
21665,1,22,1,3
21666,1,35,1,3
21667,1,18,1,3
21668,1,38,0,3
21669,1,39,1,3
21670,1,32,0,3
21671,1,24,0,3
21672,1,22,1,3
21673,1,23,0,3
21674,1,22,0,3
21675,1,22,0,3
21676,1,40,0,3
21677,1,38,0,3
21678,1,27,0,3
21679,1,27,1,3
21680,1,30,1,3
21681,1,34,0,3
21682,1,39,0,3
21683,1,36,0,3
21684,1,28,0,3
21685,1,28,1,3
21686,1,32,0,3
21687,1,23,1,3
21688,1,21,1,3
21689,1,24,1,3
21690,1,27,1,3
21691,1,24,0,3
21692,1,26,0,3
21693,1,21,0,3
21694,1,25,0,3
21695,1,18,0,3
21696,1,18,1,3
21697,1,25,1,3
21698,1,39,1,3
21699,1,26,1,3
21700,1,30,1,3
21701,1,27,0,3
21702,1,24,0,3
21703,1,23,0,3
21704,1,32,0,3
21705,1,23,1,3
21706,1,27,1,3
21707,1,40,0,3
21708,1,24,0,3
21709,1,27,1,3
21710,1,38,1,3
21711,1,22,1,3
21712,1,21,0,3
21713,1,35,0,3
21714,1,28,0,3
21715,1,19,0,3
21716,1,27,1,3
21717,1,31,0,3
21718,1,32,1,3
21719,1,37,1,3
21720,1,23,0,3
21721,1,19,0,3
21722,1,25,1,3
21723,1,35,0,3
21724,1,39,1,3
21725,1,18,0,3
21726,1,29,0,3
21727,1,31,1,3
21728,1,32,0,3
21729,1,37,0,3
21730,1,25,1,3
21731,1,36,1,3
21732,1,21,1,3
21733,1,39,0,3
21734,1,25,0,3
21735,1,20,1,3
21736,1,21,0,3
21737,1,39,1,3
21738,1,38,0,3
21739,1,26,0,3
21740,1,21,1,3
21741,1,23,1,3
21742,1,39,1,3
21743,1,23,1,3
21744,1,22,1,3
21745,1,21,0,3
21746,1,37,0,3
21747,1,36,0,3
21748,1,20,1,3
21749,1,25,0,3
21750,1,24,1,3
21751,1,18,0,3
21752,1,24,1,3
21753,1,31,0,3
21754,1,33,0,3
21755,1,40,0,3
21756,1,21,0,3
21757,1,34,1,3
21758,1,31,0,3
21759,1,33,1,3
21760,1,34,1,3
21761,1,29,1,3
21762,1,21,0,3
21763,1,22,0,3
21764,1,25,0,3
21765,1,24,0,3
21766,1,40,1,3
21767,1,30,1,3
21768,1,25,1,3
21769,1,20,0,3
21770,1,34,1,3
21771,1,29,0,3
21772,1,24,1,3
21773,1,30,0,3
21774,1,22,1,3
21775,1,22,0,3
21776,1,22,0,3
21777,1,30,0,3
21778,1,22,1,3
21779,1,36,1,3
21780,1,28,0,3
21781,1,29,0,3
21782,1,34,1,3
21783,1,39,0,3
21784,1,21,1,3
21785,1,24,1,3
21786,1,21,0,3
21787,1,24,1,3
21788,1,23,0,3
21789,1,23,1,3
21790,1,35,1,3
21791,1,40,0,3
21792,1,37,1,3
21793,1,34,0,3
21794,1,34,1,3
21795,1,21,1,3
21796,1,37,0,3
21797,1,21,0,3
21798,1,35,0,3
21799,1,37,1,3
21800,1,24,1,3
21801,1,22,1,3
21802,1,22,0,3
21803,1,20,0,3
21804,1,26,1,3
21805,1,20,1,3
21806,1,34,0,3
21807,1,40,0,3
21808,1,39,1,3
21809,1,33,1,3
21810,1,30,1,3
21811,1,25,0,3
21812,1,28,1,3
21813,1,26,0,3
21814,1,40,0,3
21815,1,24,1,3
21816,1,38,0,3
21817,1,32,1,3
21818,1,25,1,3
21819,1,25,1,3
21820,1,37,1,3
21821,1,19,1,3
21822,1,33,0,3
21823,1,23,1,3
21824,1,40,1,3
21825,1,37,1,3
21826,1,25,0,3
21827,1,38,1,3
21828,1,31,0,3
21829,1,37,0,3
21830,1,23,0,3
21831,1,37,1,3
21832,1,29,0,3
21833,1,19,0,3
21834,1,18,0,3
21835,1,38,0,3
21836,1,40,0,3
21837,1,22,0,3
21838,1,39,1,3
21839,1,24,1,3
21840,1,28,0,3
21841,1,25,1,3
21842,1,24,0,3
21843,1,23,0,3
21844,1,37,1,3
21845,1,21,0,3
21846,1,39,0,3
21847,1,40,0,3
21848,1,32,0,3
21849,1,25,1,3
21850,1,19,0,3
21851,1,40,1,3
21852,1,25,0,3
21853,1,38,0,3
21854,1,18,0,3
21855,1,39,0,3
21856,1,35,0,3
21857,1,35,0,3
21858,1,21,1,3
21859,1,36,0,3
21860,1,35,1,3
21861,1,28,0,3
21862,1,28,0,3
21863,1,28,1,3
21864,1,34,1,3
21865,1,28,0,3
21866,1,19,1,3
21867,1,20,0,3
21868,1,27,0,3
21869,1,18,0,3
21870,1,28,0,3
21871,1,22,1,3
21872,1,30,1,3
21873,1,34,0,3
21874,1,24,0,3
21875,1,34,1,3
21876,1,34,0,3
21877,1,35,1,3
21878,1,39,0,3
21879,1,19,1,3
21880,1,24,1,3
21881,1,23,1,3
21882,1,19,1,3
21883,1,39,0,3
21884,1,34,0,3
21885,1,27,0,3
21886,1,21,1,3
21887,1,21,1,3
21888,1,19,0,3
21889,1,30,1,3
21890,1,29,1,3
21891,1,26,1,3
21892,1,36,0,3
21893,1,38,1,3
21894,1,20,0,3
21895,1,35,0,3
21896,1,24,1,3
21897,1,22,0,3
21898,1,38,1,3
21899,1,37,1,3
21900,1,30,0,3
21901,1,34,1,3
21902,1,27,0,3
21903,1,24,1,3
21904,1,32,0,3
21905,1,35,0,3
21906,1,34,0,3
21907,1,25,1,3
21908,1,23,0,3
21909,1,22,0,3
21910,1,37,0,3
21911,1,33,0,3
21912,1,24,0,3
21913,1,33,0,3
21914,1,20,0,3
21915,1,25,0,3
21916,1,37,0,3
21917,1,40,0,3
21918,1,36,1,3
21919,1,37,0,3
21920,1,24,0,3
21921,1,22,1,3
21922,1,36,0,3
21923,1,30,1,3
21924,1,32,1,3
21925,1,34,0,3
21926,1,26,0,3
21927,1,31,1,3
21928,1,25,1,3
21929,1,37,1,3
21930,1,25,1,3
21931,1,37,1,3
21932,1,32,0,3
21933,1,27,0,3
21934,1,34,0,3
21935,1,39,0,3
21936,1,23,1,3
21937,1,38,1,3
21938,1,26,0,3
21939,1,24,1,3
21940,1,34,0,3
21941,1,23,1,3
21942,1,26,1,3
21943,1,31,0,3
21944,1,21,1,3
21945,1,25,0,3
21946,1,35,0,3
21947,1,26,0,3
21948,1,22,0,3
21949,1,32,1,3
21950,1,26,0,3
21951,1,22,1,3
21952,1,35,0,3
21953,1,22,0,3
21954,1,37,0,3
21955,1,25,0,3
21956,1,23,0,3
21957,1,23,1,3
21958,1,39,1,3
21959,1,25,0,3
21960,1,23,0,3
21961,1,19,0,3
21962,1,30,0,3
21963,1,28,1,3
21964,1,24,1,3
21965,1,31,0,3
21966,1,36,1,3
21967,1,40,1,3
21968,1,24,0,3
21969,1,23,0,3
21970,1,23,1,3
21971,1,28,0,3
21972,1,19,1,3
21973,1,32,0,3
21974,1,31,0,3
21975,1,40,0,3
21976,1,30,0,3
21977,1,37,1,3
21978,1,28,1,3
21979,1,31,1,3
21980,1,29,0,3
21981,1,25,0,3
21982,1,34,0,3
21983,1,31,1,3
21984,1,32,1,3
21985,1,39,1,3
21986,1,20,0,3
21987,1,36,0,3
21988,1,25,1,3
21989,1,20,1,3
21990,1,37,0,3
21991,1,18,1,3
21992,1,33,1,3
21993,1,21,1,3
21994,1,23,1,3
21995,1,20,1,3
21996,1,37,1,3
21997,1,33,0,3
21998,1,28,1,3
21999,1,38,0,3
22000,1,26,0,3
22001,1,36,0,3
22002,1,25,0,3
22003,1,22,1,3
22004,1,20,0,3
22005,1,34,0,3
22006,1,25,0,3
22007,1,33,0,3
22008,1,24,0,3
22009,1,21,0,3
22010,1,39,1,3
22011,1,27,0,3
22012,1,25,1,3
22013,1,39,0,3
22014,1,19,0,3
22015,1,29,0,3
22016,1,21,1,3
22017,1,37,1,3
22018,1,25,0,3
22019,1,18,1,3
22020,1,21,1,3
22021,1,18,1,3
22022,1,40,1,3
22023,1,23,0,3
22024,1,28,0,3
22025,1,32,0,3
22026,1,25,1,3
22027,1,22,1,3
22028,1,25,1,3
22029,1,33,0,3
22030,1,24,0,3
22031,1,21,1,3
22032,1,24,0,3
22033,1,32,1,3
22034,1,25,1,3
22035,1,23,0,3
22036,1,26,1,3
22037,1,22,0,3
22038,1,33,1,3
22039,1,36,0,3
22040,1,34,0,3
22041,1,30,0,3
22042,1,39,1,3
22043,1,38,0,3
22044,1,30,0,3
22045,1,18,0,3
22046,1,26,0,3
22047,1,29,1,3
22048,1,26,0,3
22049,1,25,0,3
22050,1,25,1,3
22051,1,32,1,3
22052,1,23,1,3
22053,1,25,0,3
22054,1,28,1,3
22055,1,21,0,3
22056,1,27,0,3
22057,1,18,0,3
22058,1,33,1,3
22059,1,28,0,3
22060,1,20,1,3
22061,1,38,1,3
22062,1,30,0,3
22063,1,35,0,3
22064,1,27,1,3
22065,1,39,0,3
22066,1,24,0,3
22067,1,26,0,3
22068,1,23,0,3
22069,1,32,0,3
22070,1,19,0,3
22071,1,25,1,3
22072,1,25,1,3
22073,1,36,0,3
22074,1,23,1,3
22075,1,25,1,3
22076,1,35,1,3
22077,1,26,1,3
22078,1,36,1,3
22079,1,24,0,3
22080,1,28,1,3
22081,1,37,1,3
22082,1,18,1,3
22083,1,37,0,3
22084,1,27,1,3
22085,1,35,0,3
22086,1,27,1,3
22087,1,25,0,3
22088,1,25,1,3
22089,1,24,0,3
22090,1,37,0,3
22091,1,34,1,3
22092,1,28,0,3
22093,1,24,0,3
22094,1,35,1,3
22095,1,28,1,3
